access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,data_category,query_type,rowcount,access_method,destination,status,source_ip,bytes_transferred,session_duration_min,client_application,authentication_method,is_vpn,geo_location,time_classification,anomaly_marker
ACC-000886,2026-01-07 17:19:20,USR-0047,shreya.young,Engineering,Dev_DB,low,Technical,INSERT,67,BI_Tool,internal_server,success,10.235.135.159,8040,18.6,Power_BI,MFA,False,Sydney,business_hours,
ACC-000887,2026-01-07 18:44:36,USR-0063,amara.chen,Engineering,CI_CD_Pipeline,medium,Technical,UPDATE,810,BI_Tool,local_workstation,success,10.126.105.137,238950,10.2,Tableau,SSO,False,New_York,after_hours,
ACC-000888,2026-01-08 00:21:29,USR-0080,aditi.murphy,Support,Benefits_DB,high,HR,SELECT,1981,API,local_workstation,success,10.118.108.44,770609,14.0,SSMS,Certificate,True,Sydney,night,CROSS_DEPT_ACCESS
ACC-000889,2026-01-08 11:44:25,USR-0005,simran.anderson,Sales,CRM_Database,high,PII,SELECT,937,CLI,internal_report,success,10.106.203.72,255801,27.8,SSMS,MFA,False,Frankfurt,business_hours,
ACC-000890,2026-01-09 13:41:28,USR-0098,xiulan.jones,Sales,GL_Ledger,high,Financial,SELECT,1075,Direct_Download,shared_drive,success,10.252.155.67,324650,20.6,Tableau,MFA,False,New_York,business_hours,STALE_ACCOUNT_ACCESS
ACC-000891,2026-01-09 14:47:24,USR-0099,tatiana.o'brien,Engineering,Backup_System,high,Technical,UPDATE,2323,API,internal_server,success,10.79.177.17,401879,21.0,SSMS,MFA,False,Mumbai,business_hours,
ACC-000892,2026-01-10 01:13:12,USR-0051,tatiana.martinez,Support,AP_System,high,Financial,UPDATE,435,BI_Tool,internal_server,success,10.207.60.58,59595,26.1,Python_Script,Certificate,True,Frankfurt,weekend,DEVICE_ANOMALY
ACC-000893,2026-01-10 11:42:33,USR-0007,tyler.perez,Executive,Strategic_Plans,restricted,Operational,SELECT,1053,API,shared_drive,success,10.221.213.234,425412,25.6,SAP_GUI,SSO,False,New_York,weekend,STALE_ACCOUNT_ACCESS
ACC-000894,2026-01-10 21:34:14,USR-0074,riya.petit,Marketing,Backup_System,high,Technical,BULK_DOWNLOAD,13430,BI_Tool,external_email,success,10.228.184.72,6030070,3.3,SSMS,Password_Only,False,Tokyo,weekend,EXFILTRATION_RISK
ACC-000895,2026-01-11 02:05:10,USR-0007,tyler.perez,Executive,AR_System,high,Financial,BULK_DOWNLOAD,143251,CLI,usb_drive,success,10.34.233.4,37961515,9.3,API_Client,API_Key,False,Caracas,weekend,NIGHT_BULK_CRITICAL
ACC-000896,2026-01-11 17:26:06,USR-0094,riya.dubois,Operations,AR_System,high,Financial,INSERT,1464,Web_Portal,internal_server,success,10.2.107.251,468480,23.9,SSMS,SSO,False,Mumbai,weekend,CROSS_DEPT_ACCESS
ACC-000897,2026-01-12 17:18:17,USR-0069,dean.reddy,Marketing,Campaign_DB,low,Operational,UPDATE,790,BI_Tool,internal_server,success,10.219.61.237,378410,1,Power_BI,SSO,False,New_York,business_hours,
ACC-000898,2026-01-12 23:38:56,USR-0064,robert.park,IT,Infrastructure_DB,high,Technical,EXPORT,54,API,local_workstation,success,10.193.4.178,14202,19.5,Power_BI,MFA,False,Tokyo,night,CROSS_DEPT_ACCESS
ACC-000899,2026-01-13 04:10:48,USR-0037,haruto.nair,Operations,Infrastructure_DB,high,Technical,EXPORT,25540,SQL_Client,shared_drive,success,10.47.155.82,6359460,15.5,SAP_GUI,SSO,False,Singapore,night,BULK_EXPORT
ACC-000900,2026-01-13 12:31:49,USR-0004,benjamin.williams,Engineering,SLA_Reports,medium,Operational,SELECT,2654,API,internal_server,success,10.17.29.248,514876,13.4,SSMS,MFA,True,New_York,business_hours,
ACC-000901,2026-01-13 16:49:53,USR-0027,nathan.park,Marketing,Customer_Segments,medium,PII,UPDATE,1966,SQL_Client,local_workstation,success,10.159.194.210,894530,15.9,SSMS,SSO,False,Mumbai,business_hours,
ACC-000902,2026-01-13 22:54:29,USR-0033,evan.wilson,Marketing,Litigation_DB,restricted,Legal,EXPORT,62,BI_Tool,shared_drive,success,10.245.170.127,16740,33.8,SSMS,MFA,False,Mumbai,night,AFTER_HOURS_RESTRICTED
ACC-000903,2026-01-14 05:11:51,USR-0064,robert.park,IT,SIEM_Dashboard,medium,Technical,BULK_DOWNLOAD,113,API,shared_drive,success,10.153.60.90,50285,13.1,Python_Script,SSO,True,Frankfurt,night,PRIVILEGE_ESCALATION
ACC-000904,2026-01-14 05:55:30,USR-0098,xiulan.jones,Sales,CRM_Database,high,PII,EXPORT,1954,Web_Portal,internal_server,success,10.155.187.209,609648,1,Power_BI,SSO,False,Sydney,night,STALE_ACCOUNT_ACCESS
ACC-000905,2026-01-14 07:06:58,USR-0055,aisha.rossi,Sales,Sales_Pipeline,medium,Operational,INSERT,169,API,internal_report,success,10.60.183.16,50024,17.3,Excel,Certificate,False,Mumbai,early_morning,STALE_ACCOUNT_ACCESS
ACC-000906,2026-01-14 16:31:23,USR-0043,george.garcia,Sales,Sales_Pipeline,medium,Operational,EXPORT,834,BI_Tool,local_workstation,success,10.128.247.218,276054,20.0,Python_Script,Biometric,False,London,business_hours,
ACC-000907,2026-01-15 00:03:07,USR-0027,nathan.park,Marketing,Customer_Segments,medium,PII,SELECT,0,SQL_Client,local_workstation,failure,185.72.253.156,0,0.8,Power_BI,SSO,False,Pyongyang,night,FAILED_AUTH_BURST
ACC-000908,2026-01-15 15:38:42,USR-0065,chase.meyer,HR,Contract_Repository,high,Legal,UPDATE,3743,BI_Tool,local_workstation,success,10.46.129.33,1474742,28.9,Excel,API_Key,False,Frankfurt,business_hours,
ACC-000909,2026-01-15 17:19:43,USR-0023,riya.perez,Legal,Logistics_System,medium,Operational,DELETE,2983,API,internal_server,success,10.61.230.43,1076863,10.5,Python_Script,MFA,False,London,business_hours,
ACC-000910,2026-01-16 12:58:59,USR-0020,andrew.quinn,HR,Benefits_DB,high,HR,INSERT,1043,SQL_Client,local_workstation,success,10.191.105.203,462049,5.3,SAP_GUI,MFA,False,Frankfurt,business_hours,
ACC-000911,2026-01-16 19:21:30,USR-0006,liam.sanchez,Engineering,CI_CD_Pipeline,medium,Technical,INSERT,569,SQL_Client,shared_drive,success,10.42.16.179,62021,15.6,Excel,SSO,False,Singapore,after_hours,
ACC-000912,2026-01-16 21:48:07,USR-0080,aditi.murphy,Support,Customer_Vault,high,PII,SELECT,1604,Web_Portal,shared_drive,success,10.74.116.8,341652,24.6,Tableau,MFA,True,Tokyo,after_hours,
ACC-000913,2026-01-17 07:19:09,USR-0030,diya.zhang,Legal,Employee_Records,restricted,PII,EXPORT,16229,SQL_Client,shared_drive,success,10.115.3.68,7822378,14.3,Python_Script,Certificate,False,Singapore,weekend,BULK_EXPORT
ACC-000914,2026-01-18 04:13:51,USR-0042,jaya.li,Finance,Benefits_DB,high,HR,BULK_DOWNLOAD,1602,CLI,external_email,success,10.32.169.20,663228,17.5,Python_Script,API_Key,True,Lagos,weekend,NIGHT_BULK_CRITICAL
ACC-000915,2026-01-19 09:31:17,USR-0026,isha.lee,Executive,Payroll_System,restricted,PII,BULK_DOWNLOAD,11798,SQL_Client,external_email,success,10.3.112.123,5344494,16.4,Power_BI,SSO,True,Frankfurt,business_hours,EXFILTRATION_RISK
ACC-000916,2026-01-19 14:02:02,USR-0071,hugo.clark,Operations,Inventory_DB,medium,Operational,BULK_DOWNLOAD,2101,API,local_workstation,success,10.56.53.225,598785,20.1,SSMS,MFA,False,New_York,business_hours,
ACC-000917,2026-01-19 16:53:54,USR-0044,jack.chen,Sales,AR_System,high,Financial,BULK_DOWNLOAD,113,SQL_Client,shared_drive,success,10.134.147.233,29380,24.6,API_Client,MFA,False,New_York,business_hours,
ACC-000918,2026-01-19 20:52:43,USR-0055,aisha.rossi,Sales,Backup_System,high,Technical,INSERT,126,SQL_Client,local_workstation,success,10.5.69.142,59220,23.7,Python_Script,Certificate,False,New_York,after_hours,PRIVILEGE_ESCALATION
ACC-000919,2026-01-20 07:23:48,USR-0004,benjamin.williams,Engineering,Compliance_DB,high,Legal,BULK_DOWNLOAD,35001,SQL_Client,shared_drive,success,10.61.131.201,16905483,10.7,API_Client,SSO,False,Frankfurt,early_morning,BULK_EXPORT
ACC-000920,2026-01-20 15:25:51,USR-0091,maria.bernard,Engineering,Code_Repository,medium,Technical,SELECT,1190,BI_Tool,internal_server,success,10.120.247.166,536690,14.4,curl,SSO,False,Tokyo,business_hours,
ACC-000921,2026-01-21 16:44:00,USR-0058,aria.wang,IT,Market_Research,low,Operational,UPDATE,954,Web_Portal,local_workstation,success,10.165.65.86,262350,14.6,Tableau,API_Key,False,London,business_hours,
ACC-000922,2026-01-22 14:56:26,USR-0067,wei.jackson,Support,Board_Materials,restricted,Financial,UPDATE,905,SQL_Client,internal_server,success,10.170.46.117,320370,28.2,Power_BI,MFA,False,Mumbai,business_hours,
ACC-000923,2026-01-22 15:25:29,USR-0040,leela.murphy,Executive,All_Financial,restricted,Financial,SELECT,43745,BI_Tool,usb_drive,success,10.155.216.55,16010670,25.7,Tableau,MFA,False,London,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-000924,2026-01-22 17:32:01,USR-0013,nathan.chen,IT,SIEM_Dashboard,medium,Technical,SELECT,5152,BI_Tool,local_workstation,success,10.50.74.162,1777440,26.1,Tableau,Certificate,False,Sydney,business_hours,
ACC-000925,2026-01-22 17:49:59,USR-0028,fatima.fischer,Marketing,Campaign_DB,low,Operational,EXPORT,75,SQL_Client,shared_drive,success,10.25.244.213,12750,18.5,SSMS,SSO,False,London,business_hours,
ACC-000926,2026-01-23 08:11:57,USR-0075,tatiana.burke,Engineering,Executive_Dashboard,high,Financial,EXPORT,7338,Web_Portal,shared_drive,success,10.185.130.67,1915218,19.7,SSMS,Biometric,False,Mumbai,business_hours,
ACC-000927,2026-01-23 11:13:22,USR-0090,wade.das,Sales,Benefits_DB,high,HR,SELECT,40,SQL_Client,local_workstation,success,10.250.216.114,11960,14.0,Python_Script,MFA,True,Singapore,business_hours,CROSS_DEPT_ACCESS
ACC-000928,2026-01-23 11:20:47,USR-0017,eric.nair,IT,Network_Logs,medium,Technical,UPDATE,1401,SQL_Client,internal_server,success,10.190.208.208,236769,11.1,SAP_GUI,SSO,False,London,business_hours,
ACC-000929,2026-01-23 12:05:45,USR-0003,aria.sharma,IT,PROD_DB,high,Technical,BULK_DOWNLOAD,457,BI_Tool,local_workstation,success,10.117.71.51,109680,27.7,SSMS,SSO,False,New_York,business_hours,
ACC-000930,2026-01-23 12:06:17,USR-0035,ananya.iyer,IT,HR_Database,high,HR,SELECT,24368,CLI,internal_server,success,10.77.216.180,4434976,9.0,API_Client,Password_Only,False,Sydney,business_hours,BULK_EXPORT
ACC-000931,2026-01-23 14:10:37,USR-0018,dean.bernard,Engineering,PROD_DB,high,Technical,SELECT,37229,CLI,external_email,success,10.32.217.225,8078693,7.0,API_Client,SSO,False,Mumbai,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-000932,2026-01-23 14:21:53,USR-0054,uma.hernandez,Operations,Ops_Dashboard,low,Operational,UPDATE,3658,BI_Tool,internal_server,success,10.57.113.232,1020582,10.2,Tableau,SSO,True,Frankfurt,business_hours,
ACC-000933,2026-01-23 17:16:26,USR-0002,neha.hernandez,Engineering,Dev_DB,low,Technical,SELECT,2586,API,local_workstation,success,10.252.42.145,832692,3.1,Excel,Password_Only,False,Tokyo,business_hours,
ACC-000934,2026-01-23 17:42:13,USR-0010,maria.sharma,IT,Financial_Reports,high,Financial,INSERT,1564,SQL_Client,internal_server,success,10.248.6.239,161092,21.3,Tableau,MFA,False,Tokyo,business_hours,
ACC-000935,2026-01-23 21:25:52,USR-0021,rhea.pillai,Legal,Employee_Records,restricted,PII,SELECT,1205,BI_Tool,internal_server,success,10.69.240.164,444645,6.3,SAP_GUI,Certificate,False,Tokyo,after_hours,STALE_ACCOUNT_ACCESS
ACC-000936,2026-01-23 22:35:57,USR-0013,nathan.chen,IT,Marketing_Analytics,low,Operational,INSERT,3014,BI_Tool,internal_report,success,10.11.204.100,1277936,13.5,curl,API_Key,False,Mumbai,night,
ACC-000937,2026-01-23 23:45:21,USR-0029,marcus.harris,Engineering,Executive_Dashboard,high,Financial,UPDATE,1832,BI_Tool,shared_drive,success,10.226.12.11,740128,22.3,Tableau,Certificate,False,Sydney,night,AFTER_HOURS_RESTRICTED
ACC-000938,2026-01-24 08:34:46,USR-0063,amara.chen,Engineering,Employee_Records,restricted,PII,INSERT,726,BI_Tool,local_workstation,success,10.210.31.96,118338,9.5,API_Client,Biometric,False,Mumbai,weekend,CROSS_DEPT_ACCESS
ACC-000939,2026-01-24 23:38:28,USR-0023,riya.perez,Legal,All_Financial,restricted,Financial,SELECT,1732,BI_Tool,shared_drive,success,10.179.177.93,651232,11.5,SAP_GUI,MFA,False,New_York,weekend,CROSS_DEPT_ACCESS
ACC-000940,2026-01-24 23:53:19,USR-0026,isha.lee,Executive,Strategic_Plans,restricted,Operational,SELECT,1198,BI_Tool,shared_drive,success,10.161.88.98,313876,20.0,Python_Script,API_Key,True,New_York,weekend,STALE_ACCOUNT_ACCESS
ACC-000941,2026-01-25 00:12:52,USR-0082,siri.dubois,Legal,Infrastructure_DB,high,Technical,SELECT,124,SQL_Client,internal_server,success,10.92.125.22,12152,17.5,Excel,SSO,False,Toronto,weekend,CROSS_DEPT_ACCESS
ACC-000942,2026-01-25 01:44:14,USR-0041,leela.iyer,Engineering,HR_Database,high,HR,DELETE,98,Web_Portal,local_workstation,success,10.221.71.85,38514,3.9,Power_BI,MFA,False,Tokyo,weekend,AFTER_HOURS_RESTRICTED
ACC-000943,2026-01-25 08:04:49,USR-0046,karan.jones,Engineering,PROD_DB,high,Technical,BULK_DOWNLOAD,104253,BI_Tool,usb_drive,success,10.177.54.194,32943948,23.4,Power_BI,MFA,True,Toronto,weekend,PRE_RESIGNATION_DOWNLOAD
ACC-000944,2026-01-26 10:09:49,USR-0076,lena.kim,Marketing,Customer_Segments,medium,PII,EXPORT,142,API,local_workstation,success,10.48.165.166,53392,7.6,SSMS,SSO,False,Sydney,business_hours,
ACC-000945,2026-01-26 14:13:56,USR-0023,riya.perez,Legal,Legal_Documents,high,Legal,SELECT,1769,SQL_Client,internal_server,success,10.86.175.169,332572,1,SAP_GUI,SSO,False,London,business_hours,
ACC-000946,2026-01-26 18:44:55,USR-0006,liam.sanchez,Engineering,Code_Repository,medium,Technical,SELECT,402,Direct_Download,local_workstation,success,10.170.191.237,59898,21.5,Python_Script,MFA,False,Sydney,after_hours,
ACC-000947,2026-01-26 22:47:28,USR-0056,benjamin.taylor,IT,Board_Materials,restricted,Financial,INSERT,2895,Web_Portal,internal_server,success,10.175.247.80,1001670,12.4,Jupyter_Notebook,SSO,True,Sydney,night,AFTER_HOURS_RESTRICTED
ACC-000948,2026-01-26 23:47:08,USR-0021,rhea.pillai,Legal,AR_System,high,Financial,SELECT,516,SQL_Client,local_workstation,success,10.96.40.194,105264,1,SAP_GUI,MFA,False,New_York,night,AFTER_HOURS_RESTRICTED
ACC-000949,2026-01-27 02:36:05,USR-0085,emma.smith,Engineering,Payroll_System,restricted,PII,SELECT,2586,CLI,internal_server,success,10.141.82.70,431862,20.8,SSMS,SSO,False,London,night,AFTER_HOURS_RESTRICTED
ACC-000950,2026-01-27 10:02:02,USR-0088,wei.zhang,HR,Dev_DB,low,Technical,UPDATE,466,Web_Portal,local_workstation,success,10.231.45.206,74094,17.3,Custom_ETL,SSO,False,Toronto,business_hours,
ACC-000951,2026-01-27 12:58:33,USR-0061,simran.brown,Legal,Logistics_System,medium,Operational,EXPORT,1990,Direct_Download,shared_drive,success,10.11.10.116,485560,12.5,Python_Script,SSO,True,Sydney,business_hours,
ACC-000952,2026-01-27 13:57:20,USR-0017,eric.nair,IT,CRM_Database,high,PII,INSERT,1704,Direct_Download,internal_server,success,10.191.195.58,368064,19.9,Custom_ETL,MFA,False,Sydney,business_hours,CROSS_DEPT_ACCESS
ACC-000953,2026-01-28 08:09:46,USR-0034,shreya.kumar,IT,Infrastructure_DB,high,Technical,EXPORT,3317,API,shared_drive,success,10.114.167.192,613645,9.1,Excel,SSO,False,Toronto,business_hours,
ACC-000954,2026-01-28 10:21:41,USR-0028,fatima.fischer,Marketing,Strategic_Plans,restricted,Operational,UPDATE,53,SQL_Client,shared_drive,success,10.178.243.136,14045,5.7,Power_BI,API_Key,False,Singapore,business_hours,
ACC-000955,2026-01-28 12:25:04,USR-0024,aisha.harris,HR,PROD_DB,high,Technical,BULK_DOWNLOAD,19244,Direct_Download,shared_drive,success,10.72.143.68,6119592,24.1,SSMS,MFA,False,London,business_hours,BULK_EXPORT
ACC-000956,2026-01-28 13:29:02,USR-0099,tatiana.o'brien,Engineering,Dev_DB,low,Technical,EXPORT,1677,BI_Tool,internal_server,success,10.118.196.107,474591,22.3,Jupyter_Notebook,SSO,False,New_York,business_hours,
ACC-000957,2026-01-28 15:19:13,USR-0094,riya.dubois,Operations,Supply_Chain_DB,medium,Operational,EXPORT,699,API,internal_server,success,10.85.163.182,188031,1,Tableau,MFA,False,Toronto,business_hours,
ACC-000958,2026-01-28 16:48:12,USR-0083,shreya.martin,Finance,AR_System,high,Financial,SELECT,2042,SQL_Client,local_workstation,success,10.237.87.221,710616,29.2,Python_Script,SSO,False,London,business_hours,
ACC-000959,2026-01-29 11:36:18,USR-0060,aria.zhang,Support,Payroll_System,restricted,PII,SELECT,720,Web_Portal,internal_server,success,10.183.173.83,185040,6.7,Power_BI,MFA,False,Sydney,business_hours,
ACC-000960,2026-01-29 12:20:04,USR-0047,shreya.young,Engineering,PROD_DB,high,Technical,EXPORT,49,Web_Portal,local_workstation,success,10.184.146.116,7595,1,Excel,SSO,True,New_York,business_hours,
ACC-000961,2026-01-29 13:39:31,USR-0019,ananya.anderson,Support,Inventory_DB,medium,Operational,SELECT,1363,Web_Portal,internal_server,success,10.150.8.3,245340,5.3,SSMS,SSO,False,Tokyo,business_hours,
ACC-000962,2026-01-29 14:12:12,USR-0089,sarah.ghosh,Executive,All_Financial,restricted,Financial,EXPORT,2884,SQL_Client,shared_drive,success,10.2.164.196,850780,6.7,SSMS,MFA,True,Mumbai,business_hours,
ACC-000963,2026-01-30 11:57:50,USR-0084,diya.li,Marketing,Campaign_DB,low,Operational,INSERT,1116,SQL_Client,internal_server,success,10.178.153.61,304668,22.3,SSMS,SSO,False,Mumbai,business_hours,
ACC-000964,2026-01-30 13:32:29,USR-0083,shreya.martin,Finance,GL_Ledger,high,Financial,UPDATE,1981,API,shared_drive,success,10.57.7.3,453649,2.3,Python_Script,MFA,False,New_York,business_hours,
ACC-000965,2026-01-30 16:31:17,USR-0022,eric.verma,Finance,AR_System,high,Financial,EXPORT,111,SQL_Client,local_workstation,success,10.77.229.3,32523,3.0,SSMS,SSO,False,Toronto,business_hours,
ACC-000966,2026-01-31 03:41:22,USR-0060,aria.zhang,Support,Infrastructure_DB,high,Technical,SELECT,707,SQL_Client,local_workstation,success,10.195.161.16,310373,9.5,Python_Script,Certificate,False,Mumbai,weekend,AFTER_HOURS_RESTRICTED
ACC-000967,2026-01-31 19:36:08,USR-0099,tatiana.o'brien,Engineering,GL_Ledger,high,Financial,SELECT,221729,Direct_Download,internal_server,success,10.188.96.244,94456554,22.7,SSMS,SSO,False,Mumbai,weekend,BULK_EXPORT
ACC-000968,2026-01-31 22:31:50,USR-0026,isha.lee,Executive,Board_Materials,restricted,Financial,BULK_DOWNLOAD,10552,BI_Tool,print,success,10.36.206.242,3714304,5.7,Python_Script,SSO,True,Singapore,weekend,EXFILTRATION_RISK
ACC-000969,2026-02-01 04:45:07,USR-0020,andrew.quinn,HR,Financial_Reports,high,Financial,SELECT,78361,Direct_Download,internal_server,success,10.244.193.159,33068342,12.3,Tableau,MFA,False,Toronto,weekend,BULK_EXPORT
ACC-000970,2026-02-01 09:06:34,USR-0035,ananya.iyer,IT,Merger_Documents,restricted,Financial,SELECT,434,API,internal_server,success,10.47.107.7,91574,21.3,Excel,MFA,False,Sydney,weekend,PRIVILEGE_ESCALATION
ACC-000971,2026-02-02 00:49:27,USR-0065,chase.meyer,HR,AR_System,high,Financial,SELECT,5192,Web_Portal,internal_report,success,10.39.42.223,1526448,12.0,Python_Script,Password_Only,False,London,night,AFTER_HOURS_RESTRICTED
ACC-000972,2026-02-02 09:22:42,USR-0073,evan.patel,Finance,AR_System,high,Financial,BULK_DOWNLOAD,1243,Direct_Download,internal_report,success,10.48.137.195,149160,10.1,Tableau,MFA,False,Sydney,business_hours,
ACC-000973,2026-02-02 09:50:19,USR-0055,aisha.rossi,Sales,Sales_Pipeline,medium,Operational,UPDATE,110,Web_Portal,internal_server,success,10.44.202.104,42570,25.6,Tableau,Password_Only,False,Tokyo,business_hours,
ACC-000974,2026-02-03 04:51:19,USR-0077,aisha.patel,IT,PROD_DB,high,Technical,SELECT,232,SQL_Client,internal_server,success,10.93.155.184,103936,14.9,Tableau,MFA,False,New_York,night,AFTER_HOURS_RESTRICTED
ACC-000975,2026-02-03 12:29:25,USR-0036,rachel.kim,Sales,CRM_Database,high,PII,SELECT,283,BI_Tool,local_workstation,success,10.57.169.198,104710,8.3,API_Client,MFA,False,Tokyo,business_hours,
ACC-000976,2026-02-03 13:34:24,USR-0087,brett.perez,Sales,Lead_Database,medium,PII,UPDATE,1321,BI_Tool,shared_drive,success,10.17.188.178,120211,19.3,API_Client,MFA,False,Toronto,business_hours,
ACC-000977,2026-02-03 23:49:10,USR-0042,jaya.li,Finance,Payroll_System,restricted,PII,SELECT,26,Web_Portal,local_workstation,success,10.216.65.210,7202,1,Power_BI,MFA,False,Tokyo,night,AFTER_HOURS_RESTRICTED
ACC-000978,2026-02-04 17:37:29,USR-0019,ananya.anderson,Support,Litigation_DB,restricted,Legal,EXPORT,138497,SQL_Client,internal_server,success,10.195.169.97,15234670,14.1,SSMS,MFA,True,Frankfurt,business_hours,BULK_EXPORT
ACC-000979,2026-02-04 19:33:12,USR-0055,aisha.rossi,Sales,Lead_Database,medium,PII,EXPORT,155,Direct_Download,shared_drive,success,10.121.46.9,16430,23.6,API_Client,MFA,False,Mumbai,after_hours,
ACC-000980,2026-02-05 14:50:40,USR-0024,aisha.harris,HR,Strategic_Plans,restricted,Operational,SELECT,840,CLI,local_workstation,success,10.142.91.217,231840,24.8,Python_Script,API_Key,False,Tokyo,business_hours,
ACC-000981,2026-02-05 17:22:25,USR-0007,tyler.perez,Executive,Merger_Documents,restricted,Financial,SELECT,1087,SQL_Client,internal_report,success,10.29.118.18,131527,1,Tableau,SSO,False,Sydney,business_hours,
ACC-000982,2026-02-06 12:21:17,USR-0028,fatima.fischer,Marketing,Legal_Documents,high,Legal,SELECT,2045,CLI,local_workstation,success,10.118.65.56,775055,1,Excel,Certificate,False,Toronto,business_hours,BULK_EXPORT
ACC-000983,2026-02-06 15:49:06,USR-0057,iris.dubois,Operations,Executive_Dashboard,high,Financial,SELECT,128688,SQL_Client,internal_server,success,10.143.141.1,47228496,6.5,SSMS,SSO,False,New_York,business_hours,BULK_EXPORT
ACC-000984,2026-02-06 16:01:45,USR-0048,gavin.park,Marketing,GL_Ledger,high,Financial,EXPORT,60312,SQL_Client,personal_device,success,10.129.102.203,11881464,21.6,curl,SSO,False,Toronto,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-000985,2026-02-06 23:13:36,USR-0007,tyler.perez,Executive,Executive_Dashboard,high,Financial,SELECT,323,BI_Tool,shared_drive,success,10.11.188.19,41667,6.6,SAP_GUI,MFA,False,Frankfurt,night,AFTER_HOURS_RESTRICTED
ACC-000986,2026-02-07 19:42:21,USR-0054,uma.hernandez,Operations,Merger_Documents,restricted,Financial,UPDATE,6336,BI_Tool,internal_report,success,10.215.247.204,1064448,1,Python_Script,MFA,False,Singapore,weekend,CROSS_DEPT_ACCESS
ACC-000987,2026-02-08 04:47:15,USR-0018,dean.bernard,Engineering,Benefits_DB,high,HR,EXPORT,206668,Direct_Download,external_email,success,10.180.53.133,92587264,8.9,Power_BI,API_Key,False,Mumbai,weekend,NIGHT_BULK_CRITICAL
ACC-000988,2026-02-09 00:03:54,USR-0054,uma.hernandez,Operations,Board_Materials,restricted,Financial,BULK_DOWNLOAD,202849,SQL_Client,internal_server,success,10.188.85.225,27384615,15.2,SAP_GUI,MFA,True,Toronto,night,BULK_EXPORT
ACC-000989,2026-02-09 04:15:42,USR-0052,dean.lopez,Legal,Executive_Dashboard,high,Financial,SELECT,6773,Direct_Download,internal_server,success,10.226.61.122,2519556,8.7,Excel,SSO,False,Frankfurt,night,BULK_EXPORT
ACC-000990,2026-02-09 05:41:31,USR-0097,riya.gonzalez,Marketing,Litigation_DB,restricted,Legal,BULK_DOWNLOAD,7900,Direct_Download,local_workstation,success,10.228.85.96,845300,8.0,Excel,SSO,False,Frankfurt,night,BULK_EXPORT
ACC-000991,2026-02-10 10:40:57,USR-0092,luke.li,Engineering,Code_Repository,medium,Technical,SELECT,0,API,internal_server,failure,10.32.27.38,0,1.5,Python_Script,SSO,False,Frankfurt,business_hours,FAILED_AUTH_BURST
ACC-000992,2026-02-10 18:09:51,USR-0008,austin.hernandez,Finance,Merger_Documents,restricted,Financial,UPDATE,1302,BI_Tool,local_workstation,success,10.193.146.223,385392,6.6,Tableau,Biometric,False,Sydney,after_hours,
ACC-000993,2026-02-11 09:50:41,USR-0025,karan.rodriguez,Finance,Customer_Vault,high,PII,SELECT,1315,Direct_Download,local_workstation,success,10.19.220.189,159115,1,SSMS,SSO,False,Frankfurt,business_hours,
ACC-000994,2026-02-11 11:58:23,USR-0027,nathan.park,Marketing,Marketing_Analytics,low,Operational,SELECT,1328,SQL_Client,internal_server,success,10.46.102.117,628144,12.6,Power_BI,API_Key,False,Tokyo,business_hours,
ACC-000995,2026-02-11 13:03:29,USR-0081,rahul.davis,HR,Vendor_Portal,low,Operational,INSERT,1491,API,local_workstation,success,10.201.91.58,648585,8.8,Tableau,SSO,False,Singapore,business_hours,
ACC-000996,2026-02-11 14:07:24,USR-0085,emma.smith,Engineering,Customer_Vault,high,PII,SELECT,1698,Web_Portal,internal_report,success,10.39.237.246,341298,3.9,Python_Script,SSO,False,Mumbai,business_hours,
ACC-000997,2026-02-11 18:19:01,USR-0053,jaya.kim,Operations,Ops_Dashboard,low,Operational,EXPORT,924,API,internal_server,success,10.7.56.146,370524,29.4,Excel,API_Key,False,Tokyo,after_hours,
ACC-000998,2026-02-12 10:33:13,USR-0086,dean.robinson,Executive,Customer_Segments,medium,PII,SELECT,437,Direct_Download,local_workstation,success,10.171.163.13,184851,1.9,API_Client,SSO,False,Toronto,business_hours,
ACC-000999,2026-02-12 13:10:23,USR-0091,maria.bernard,Engineering,Board_Materials,restricted,Financial,BULK_DOWNLOAD,843,Web_Portal,internal_server,success,10.236.179.120,269760,4.1,SSMS,API_Key,True,New_York,business_hours,CROSS_DEPT_ACCESS
ACC-001000,2026-02-12 13:40:22,USR-0090,wade.das,Sales,Infrastructure_DB,high,Technical,BULK_DOWNLOAD,834,SQL_Client,external_email,success,10.4.196.213,322758,9.6,Tableau,MFA,True,Mumbai,business_hours,EXFILTRATION_RISK
ACC-001001,2026-02-12 17:34:00,USR-0069,dean.reddy,Marketing,Lead_Database,medium,PII,SELECT,670,API,local_workstation,success,10.76.142.37,196980,28.8,Python_Script,MFA,False,Singapore,business_hours,
ACC-001002,2026-02-12 17:50:38,USR-0061,simran.brown,Legal,Executive_Dashboard,high,Financial,SELECT,481,API,internal_server,success,10.24.94.137,225589,5.4,Python_Script,Biometric,True,Sydney,business_hours,CROSS_DEPT_ACCESS
